,id,text,link,created_at,tweet_type,user.screen_name,user.name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation
70357,901657764514209792,"Here's a look down Austin Street, Rockport's most recognizable drag. Some buildings did make it despite… https://t.co/QlxzNwfv3V",http://twitter.com/reportermatt/statuses/901657764514209792,2017-08-27 04:08:57+00:00,original_tweet,reportermatt,Matt Woolbright,288542838,860,2597,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",video,['https://video.twimg.com/ext_tw_video/901657602714550277/pu/vid/320x180/MeIZLeIj3nquiiIE.mp4'],
65114,901658057951780864,#HURRICANEHARVEY Storm causes some floods in Clear Lake area https://t.co/adAijY8jci YOUR GULF COAST WEATHER AUTHOR… https://t.co/UMTFpSUxJB,http://twitter.com/Fox26Houston/statuses/901658057951780864,2017-08-27 04:10:07+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,247869,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINVOShUQAA71SW.jpg'],
65122,901658609590956032,Is the correlation between storms and an increase of women going into labor well-known? Seems so in Houston… https://t.co/Ck18RVWh3e,http://twitter.com/HoustonChron/statuses/901658609590956032,2017-08-27 04:12:19+00:00,original_tweet,houstonchron,Houston Chronicle,8940342,457,526446,True,2007-09-17T22:42:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINVg65VwAAHuTi.jpg'],
65125,901658876550012928,"Areas saw 6 inches of rain in 2 hours, per weather service. Heavy regional flooding. #txwx #houwx  Our story:… https://t.co/u2w3emGfEO",http://twitter.com/Jdharden/statuses/901658876550012928,2017-08-27 04:13:22+00:00,original_tweet,jdharden,John D. Harden,27323880,1507,2803,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DINV5mBUQAAnnjy.jpg', 'http://pbs.twimg.com/media/DINV8c1VwAE3ja4.jpg']",
65123,901658907017347072,"Radar Update 11:09 PM: TWO FLASH FLOOD EMERGENCIES STILL IN EFFECT. Rain rates 5 to 6 inches per hour. STAY PUT, ST… https://t.co/Zv7K3Ng79L",http://twitter.com/NWSHouston/statuses/901658907017347072,2017-08-27 04:13:30+00:00,original_tweet,nwshouston,NWS Houston,600958397,349,35497,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINV_vUWAAAwxIb.jpg'],
65126,901658954320752641,To stay or go during Harvey? He wanted to hunker down. She wanted to evacuate. https://t.co/VfapDMshkH… https://t.co/lQ8vD6u3BB,http://twitter.com/HoustonChron/statuses/901658954320752641,2017-08-27 04:13:41+00:00,original_tweet,houstonchron,Houston Chronicle,8940342,457,526449,True,2007-09-17T22:42:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINWCLCVwAIh5cA.jpg'],
65130,901659443875721219,"#BREAKING: Woman drowns after driving vehicle into high water in SW Houston, officials say https://t.co/4UKNpMPauw… https://t.co/5CHt1WgKiR",http://twitter.com/KPRC2/statuses/901659443875721219,2017-08-27 04:15:38+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1536,548628,True,2009-03-30T04:25:49.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DINWaO2WAAENGUb.mp4'],
65134,901660471274741762,Four more pictures of flooding in Meyerland.  Chimney Rock at Dumfries in SW Houston.  #khou11… https://t.co/7rpmg5m4T6,http://twitter.com/BillBishopKHOU/statuses/901660471274741762,2017-08-27 04:19:43+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1783,8233,True,2009-01-29T17:02:41.000Z,,photo,"['http://pbs.twimg.com/media/DINXMd-XgAAfdKE.jpg', 'http://pbs.twimg.com/media/DINXN9xW0AEp1Oz.jpg', 'http://pbs.twimg.com/media/DINXPdOW0AAcjLr.jpg', 'http://pbs.twimg.com/media/DINXQxRXkAAM-ya.jpg']",
64091,901662254982160384,VERY DANGEROUS SITUATION in Bastrop County with multiple water rescues and many road closures. Stay off roadways if… https://t.co/ulcatEnnrq,http://twitter.com/NWSSanAntonio/statuses/901662254982160384,2017-08-27 04:26:48+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,186,26326,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",video,['https://video.twimg.com/ext_tw_video/901661522354720769/pu/vid/316x180/r7s3iMPYmJm_zhDF.mp4'],
82642,901666800592617473,Driving west end of Galveston and still minimal rain. The island has been lucky compared to much of SE TX #harvey… https://t.co/qYJ9ov5wih,http://twitter.com/JMilesKHOU/statuses/901666800592617473,2017-08-27 04:44:52+00:00,original_tweet,jmileskhou,Jason Miles,38213679,5125,10525,True,2009-05-06T16:15:33.000Z,"Houston, TX",video,['https://video.twimg.com/ext_tw_video/901666727443873793/pu/vid/320x180/FJNkkHBtDQe22pdC.mp4'],
82647,901667609564852224,Over 340 low water crossings are closed. Barricades for road closures set up by TxDoT have been blown over in spots… https://t.co/889wJ3YoxN,http://twitter.com/NWSSanAntonio/statuses/901667609564852224,2017-08-27 04:48:04+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,186,26338,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINdXtMUMAEpiye.jpg'],
82648,901668043604070401,***Harvey Update***  Flash Flood Warning issued for very dangerous situation in Bastrop/Caldwell Co.  Full details:… https://t.co/DyCpdmsDxt,http://twitter.com/NWSSanAntonio/statuses/901668043604070401,2017-08-27 04:49:48+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,186,26338,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,"['http://pbs.twimg.com/media/DINdqOdXkAACywD.jpg', 'http://pbs.twimg.com/media/DINdqOfXcAQuRhF.jpg', 'http://pbs.twimg.com/media/DINdqOeXoAAtjPQ.jpg', 'http://pbs.twimg.com/media/DINdv9DWAAAnBJp.jpg']",
86112,901668316074434560,The underpass that had 6 feet of water in it has drained.  But that doesn't mean things are getting better yet.… https://t.co/m6qtYtR5nG,http://twitter.com/BillBishopKHOU/statuses/901668316074434560,2017-08-27 04:50:53+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1784,8250,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DINeiMqXkAQEray.jpg'],
86114,901668972864696321,Extreme rainfall and CATASTROPHIC FLOODING expected to continue for a large part of the @NWSWGRFC area for multiple… https://t.co/mVpiLRrVw4,http://twitter.com/NWSWGRFC/statuses/901668972864696321,2017-08-27 04:53:29+00:00,original_tweet,nwswgrfc,NWSWGRFC,595563520,70,2467,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DINefVQUQAEqEd7.jpg'],
86116,901669181644558338,Eastbound lane of Highway 71 in Smithville is closed due to high water. Multiple high water rescues have occurred i… https://t.co/50k65wJnf1,http://twitter.com/NWSSanAntonio/statuses/901669181644558338,2017-08-27 04:54:19+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,186,26341,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINehX4UIAAtT2I.jpg'],
86117,901669239123300355,24hr rainfall totals are just the beginning of this event as it continues to unfold tonight in #Houston w/3 FLOOD E… https://t.co/NIgq4RVia6,http://twitter.com/JimCantore/statuses/901669239123300355,2017-08-27 04:54:33+00:00,original_tweet,jimcantore,Jim Cantore,21388284,2146,927133,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,photo,['http://pbs.twimg.com/media/DINfYbEUEAA3u4j.jpg'],
86120,901670050838478848,"One person has died from #flooding in #Houston, according to the @AP. Water rescues continue throughout the city:… https://t.co/VwwzCfmqKg",http://twitter.com/breakingweather/statuses/901670050838478848,2017-08-27 04:57:46+00:00,original_tweet,breakingweather,AccuWeather,19071682,2014,850137,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DINgIcEXoAAruII.jpg'],
86122,901670315188740096,Back to Highway 288 at Holly Hall.  Forget it.  It's a river.   This will impact Med Center workers Sunday morning.… https://t.co/jDTlAs7E6V,http://twitter.com/BillBishopKHOU/statuses/901670315188740096,2017-08-27 04:58:50+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1784,8251,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DINgWOuXgAEI7f-.jpg'],
7591,901671031017963520,"City of Houston EOC is activated, helping coordinate the multiple emergency operations occurring this evening.… https://t.co/LQHo8t0Oti",http://twitter.com/HoustonOEM/statuses/901671031017963520,2017-08-27 05:01:40+00:00,original_tweet,houstonoem,Houston OEM,138189751,444,23831,True,2010-04-28T21:48:46.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINhAsrUMAA9-DW.jpg'],Houston Emergency Center
7603,901672734614323201,"With a stationary #Harvey we have stationary downpours parked over #Houston  Sadly, there is nothing to move these… https://t.co/xP4FtczFTe",http://twitter.com/JimCantore/statuses/901672734614323201,2017-08-27 05:08:26+00:00,original_tweet,jimcantore,Jim Cantore,21388284,2146,927149,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,animated_gif,['https://video.twimg.com/tweet_video/DINihp6VwAIjj2i.mp4'],
2222,901673875175604224,Many roadways closed because of high water. Stay off the roads! #TurnAroundDontDrown Latest closures:… https://t.co/dxsHSkZyOV,http://twitter.com/ReadyHarris/statuses/901673875175604224,2017-08-27 05:12:58+00:00,original_tweet,readyharris,Harris County OHSEM,151730349,264,23740,True,2010-06-04T03:17:33.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DINjUMcVwAAMkTi.jpg'],
2224,901674155585699840,"If you live near barker Reservoir, please read. Harvey is forecast to produce a new water height record.… https://t.co/HXa448XdLH",http://twitter.com/BillBishopKHOU/statuses/901674155585699840,2017-08-27 05:14:05+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1784,8262,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DINjsfUWsAEids9.jpg'],
2227,901674253208182785,Just rolled up on scene of big house fire: Terramar Beach far west end Galveston Island. Could see flames from high… https://t.co/dooB8xFLif,http://twitter.com/JMilesKHOU/statuses/901674253208182785,2017-08-27 05:14:28+00:00,original_tweet,jmileskhou,Jason Miles,38213679,5125,10526,True,2009-05-06T16:15:33.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINj8miUEAAG5Jr.jpg'],
2225,901674267267534848,Over a foot of rain over the last 48 hours in Bastrop and Fayette counties according to the @LCRA hydromet.… https://t.co/c7ViFtB0ZE,http://twitter.com/NWSSanAntonio/statuses/901674267267534848,2017-08-27 05:14:32+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,186,26354,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINjvuqVwAAg--7.jpg'],
2226,901674375967068160,TEXANS:  QB's struggle in preseason shutout loss at New Orleans.  Team flies to Dallas due to #TSHarvey STORY:… https://t.co/Sbx4XGsz18,http://twitter.com/KHOU/statuses/901674375967068160,2017-08-27 05:14:58+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,1006,610143,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINkDlNXUAAPe7Q.jpg'],
11684,901676255157903360,More road closures and low water crossings closed across the area according to https://t.co/SnpFajsjd9. @ATXfloods… https://t.co/25WG9xoE4N,http://twitter.com/NWSSanAntonio/statuses/901676255157903360,2017-08-27 05:22:26+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,187,26363,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINlpRvUMAEgWXu.jpg'],
8674,901678626139201536,UPDATE: @houstonpolice chief @ArtAcevedo says the dept is evacuating 2 apartment complexes in Greenspoint. LATEST:… https://t.co/6CGHYHsYgA,http://twitter.com/KHOU/statuses/901678626139201536,2017-08-27 05:31:51+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,1006,610188,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINn6uvUIAAaV0g.jpg'],
8683,901680238136053760,Updated as of 12:36 AM CDT: LIST OF FLASH FLOOD EMERGENCIES. Additional other flash flood and tornado warnings also… https://t.co/AGnGyzQElf,http://twitter.com/NWSHouston/statuses/901680238136053760,2017-08-27 05:38:15+00:00,original_tweet,nwshouston,NWS Houston,600958397,349,35952,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINpZaLWAAASn-E.jpg'],
15558,901682012528005122,8/27 1245AM: Historic Flash Flood Emergency Underway across Houston Metro https://t.co/ssCJqUI2C3 #txwx #houwx… https://t.co/WZsaVbggaF,http://twitter.com/TxStormChasers/statuses/901682012528005122,2017-08-27 05:45:18+00:00,original_tweet,txstormchasers,Texas Storm Chasers,27557391,101278,214873,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,"['http://pbs.twimg.com/media/DINq-y-VoAAgiuV.jpg', 'http://pbs.twimg.com/media/DINq-y8VoAA6fAL.jpg']",
15560,901682940664352768,Dire situation in Houston tonight. Flash flood emergency for much of metro area till 6:15 AM. Please stay safe!… https://t.co/4P41FWAXiN,http://twitter.com/wunderground/statuses/901682940664352768,2017-08-27 05:49:00+00:00,original_tweet,wunderground,Weather Underground,15740491,479,393571,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DINr2t1VYAAdtM0.jpg'],
80819,901685734217736192,"#HARVEY forces @HoustonTexans to fly to Dallas, practice there before scheduled preseason game on Thursday ==&gt;… https://t.co/tFBrXSE02N",http://twitter.com/Fox26Houston/statuses/901685734217736192,2017-08-27 06:00:06+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,248014,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINt5D2VoAAle7v.jpg'],
80831,901687678139154433,Dickinson police say all roads are underwater in Dickinson. DO NOT attempt to leave your home. High water rescues u… https://t.co/0GT770JZjA,http://twitter.com/Fox26Houston/statuses/901687678139154433,2017-08-27 06:07:49+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,248024,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINv7cUUEAAWxcS.jpg'],
84242,901688253929197568,Parking is available at Cinco Ranch High School located at Cinco Ranch BLVD and SH 99 for vehicles threatened by fl… https://t.co/2gASfIgXNd,http://twitter.com/fbcoem/statuses/901688253929197568,2017-08-27 06:10:06+00:00,original_tweet,fbcoem,Fort Bend County OEM,19731128,197,9430,True,2009-01-29T20:13:21.000Z,"Richmond, TX",photo,['http://pbs.twimg.com/media/DINwr-hUMAA-86A.jpg'],
84246,901688880323334144,"UPDATE: Winds are diminishing but the storm is now stationary. bands of rain will continue, @DrJimFox26  ""Make wise… https://t.co/aLr46tJVCp",http://twitter.com/Fox26Houston/statuses/901688880323334144,2017-08-27 06:12:36+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,248034,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINw8KPUMAAWNaS.png'],
84248,901689135131369473,#HURRICANEHARVEY Tornadoes spawn in the aftermath of Harvey https://t.co/iwXvxd1i4K YOUR GULF COAST WEATHER AUTHORI… https://t.co/OvesWm9Rso,http://twitter.com/Fox26Houston/statuses/901689135131369473,2017-08-27 06:13:37+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,248033,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINxfTEUQAEZSKQ.jpg'],
74461,901691443210801152,"Nearly 7.50"" of rain has fallen in Austin, TX since Sat AM. Normal rainfall for all of August is 2.03"":… https://t.co/F6kPDC4Yk2",http://twitter.com/breakingweather/statuses/901691443210801152,2017-08-27 06:22:47+00:00,original_tweet,breakingweather,AccuWeather,19071682,2014,850170,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DINzlobXcAAjT_V.jpg'],
74463,901691609640607748,Harris Co. Flood Warning system showing multiple creeks &amp; streams over the banks. Check out your neighborhood… https://t.co/0uy3OnTUhi,http://twitter.com/Fox26Houston/statuses/901691609640607748,2017-08-27 06:23:27+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5364,248049,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINzku5VAAAH9Wl.jpg'],
79176,901693521886896128,"Roads in #TX may be flooded from #Harvey. Before venturing out, check https://t.co/ZJlJsJBYEz for road closures and… https://t.co/NS8qJXgfR2",http://twitter.com/TxDOTSanAntonio/statuses/901693521886896128,2017-08-27 06:31:02+00:00,original_tweet,txdotsanantonio,TxDOT San Antonio,36114729,252,30959,False,2009-04-28T16:49:18.000Z,"San Antonio, Texas",photo,['http://pbs.twimg.com/media/DIN1d3XVwAEeDdA.jpg'],
79191,901694843730223104,Eye-opening video captured by @ArtAcevedo on the flooding situation in Houston. https://t.co/FIULLN0VPw  Our story:… https://t.co/Dam18lz1sR,http://twitter.com/Jdharden/statuses/901694843730223104,2017-08-27 06:36:18+00:00,original_tweet,jdharden,John D. Harden,27323880,1507,2807,True,2009-03-28T22:32:53.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DIN2pg-UIAAspXc.mp4'],"Houston, TX"
72205,901697054812114945,1:45 AM CDT FLASH FLOOD EMERGENCY LIST UPDATE. CATASTROPHIC LIFE THREATENING FLOODING ONGOING ACROSS SE TEXAS.… https://t.co/XTAXD0DTLV,http://twitter.com/NWSHouston/statuses/901697054812114945,2017-08-27 06:45:05+00:00,original_tweet,nwshouston,NWS Houston,600958397,349,36272,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIN4sRPXgAA8jT2.jpg'],
67099,901698538052218880,Can you imagine how many cars will be flooded tonight?  This is an apartment complex in SE Houston at Ledge St and… https://t.co/m0czo9BDfV,http://twitter.com/BillBishopKHOU/statuses/901698538052218880,2017-08-27 06:50:58+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1784,8315,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DIN6BnMW4AAqC2T.jpg'],
67102,901698984368111616,"Dickinson officials say all roads are under water, not passable; Click link for high water areas… https://t.co/sEfin42K2R",http://twitter.com/KPRC2/statuses/901698984368111616,2017-08-27 06:52:45+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1536,549013,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIN6btwVwAEHa5L.jpg'],
67107,901700093363015684,Rough approximation of @hcfcd stream elevation sensors:  51 Out of Bank 41 Near Top of Bank 51 In Bank  #Harvey… https://t.co/cARcIuho6C,http://twitter.com/HerzogWeather/statuses/901700093363015684,2017-08-27 06:57:09+00:00,original_tweet,herzogweather,Travis Herzog,1069129315,456,18340,True,2013-01-07T20:11:26.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIN7GyaVAAAvANf.jpg'],
