,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,trop-out,cone,arrival,prob,surge,key-msg,ww,threat-impact,conv-out,meso-disc,rain-fore,rain-out,riv-flood,spag,text-img,model,evac,other-fore,other-non-fore,video,ww_exp,ww_cone,ww_md,official,unofficial,spanish,image_count,text,user.name
48,899644516780650496,http://twitter.com/ReadyCC/statuses/899644516780650496,2017-08-21 14:49:02+00:00,original_tweet,readycc,75093561,200,1355,False,2009-09-17T19:30:58.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DHwt62kUwAEeU3S.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,NHC is watching the remnants of Harvey this morning. It's a good time to make sure you are prepared &amp; continue to c… https://t.co/6BZ2Lg9dXc,Corpus Christi OEM
49,899648619149639680,http://twitter.com/breakingweather/statuses/899648619149639680,2017-08-21 15:05:20+00:00,original_tweet,breakingweather,19071682,2013,845539,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHwxpmcUMAAoHfb.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,1,The remnants of Tropical Storm Harvey could strengthen again this week before making landfall in Central America:… https://t.co/yJkZYbZuhA,AccuWeather
50,899726050611142657,http://twitter.com/NWSWGRFC/statuses/899726050611142657,2017-08-21 20:13:01+00:00,original_tweet,nwswgrfc,595563520,70,1991,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DHx3V_eVYAEDcv0.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Some areas of TX more sensitive than others to heavy rainfall if Harvey heads this way.  Check for updates this wee… https://t.co/e65JviDgPO,NWSWGRFC
51,899748715916914688,http://twitter.com/NWSSanAntonio/statuses/899748715916914688,2017-08-21 21:43:05+00:00,original_tweet,nwssanantonio,594749537,185,22840,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DHyLokfXoAIIMLc.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Monitoring T.S.Harvey remnants in Caribbean. If moisture from the system makes it to South Central TX potential for… https://t.co/UgLWBQK1XX,NWS San Antonio
52,899771945591468033,http://twitter.com/TTrogdon/statuses/899771945591468033,2017-08-21 23:15:23+00:00,original_tweet,ttrogdon,525249617,1025,2807,False,2012-03-15T10:38:49.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DHyhcu8XgAAzl-l.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,1,#Eclipse2017 was fun but folks across the west Gulf Coast need to quickly transition shift their thoughts to the tr… https://t.co/KbuOfpfbLX,Taylor Trogdon
53,899776769116356609,http://twitter.com/EricBlake12/statuses/899776769116356609,2017-08-21 23:34:33+00:00,original_tweet,ericblake12,912858588,3421,13584,True,2012-10-29T17:20:09.000Z,"Miramar, FL",photo,['http://pbs.twimg.com/media/DHymMs3UIAAzy3b.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Looks like a very wet week across south #Texas and S #Florida- tropical moisture should be plentiful &amp; should watch… https://t.co/tbwWEPLcoM,Eric Blake 🌀
54,899782692018847744,http://twitter.com/TxStormChasers/statuses/899782692018847744,2017-08-21 23:58:05+00:00,original_tweet,txstormchasers,27557391,101279,210528,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",video,['https://video.twimg.com/amplify_video/899759261009313792/vid/320x180/CXAnoWyLFSW8wYSH.mp4'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,1,Video regarding the possibility of a tropical threat by Friday. Consider this a 'heads up' that you need to stay aw… https://t.co/8yZA5pJFEW,Texas Storm Chasers
55,899783410486521856,http://twitter.com/NHC_Atlantic/statuses/899783410486521856,2017-08-22 00:00:56+00:00,original_tweet,nhc_atlantic,299798272,0,265874,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHysBGOXkAA5pOP.jpg', 'http://pbs.twimg.com/media/DHysB3RXYAEbTow.jpg']",,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,2,Remnants of #Harvey have a high chance of tropical cyclone formation after moving into the Bay of Campeche Wednesda… https://t.co/BagOS02E95,NHC Atlantic Ops
56,899793142613909504,http://twitter.com/weatherchannel/statuses/899793142613909504,2017-08-22 00:39:37+00:00,original_tweet,weatherchannel,20998647,6334,2922725,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHy1F9rVYAAqHZi.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,#Harvey is likely to come back to life in the Bay of Campeche midweek; a potential threat to Mexico and south Texas… https://t.co/pql1OmwD5C,The Weather Channel
57,899807334628806656,http://twitter.com/TxStormChasers/statuses/899807334628806656,2017-08-22 01:36:00+00:00,original_tweet,txstormchasers,27557391,101279,210534,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DHzB_1zV0AAj1-p.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,1,Tropical spaghetti plots like this one will be fairly useless until a we get a defined low-level center with Harvey… https://t.co/9ju6AmWSYL,Texas Storm Chasers
58,899820355933679620,http://twitter.com/NWSFortWorth/statuses/899820355933679620,2017-08-22 02:27:45+00:00,original_tweet,nwsfortworth,589123768,176,83594,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DHzNhnyXYAAIOJY.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,1,We will keep an eye on the wx pattern this weekend. Some areas may see some heavy rainall. Stay tuned for details a… https://t.co/rft5kwFe2B,NWS Fort Worth
59,899834881022316544,http://twitter.com/BillBishopKHOU/statuses/899834881022316544,2017-08-22 03:25:28+00:00,original_tweet,billbishopkhou,19720364,1769,8008,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DHzaoJcXsAEQZv3.jpg'],"Maryland, USA",yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"Keep an eye on the red ""X"" folks.  70% chance it becomes a tropical cyclone within 48 hours.  Will bring rain to Te… https://t.co/ayBRiKNVb0",The Bishop
60,899902082970529792,http://twitter.com/NHartfordWX/statuses/899902082970529792,2017-08-22 07:52:30+00:00,original_tweet,nhartfordwx,2717234881,864,1721,False,2014-08-08T14:24:53.000Z,"Austin, TX",photo,['http://pbs.twimg.com/media/DH0YJPeXsAAhUIj.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,1,"Remnants of Harvey lack organization, but favorable conditions in the Gulf could lead to reformation.  Impacts to c… https://t.co/Dtqrjm3dRC",Nicole Hartford ⚡️
61,899954484020989952,http://twitter.com/NWSCorpus/statuses/899954484020989952,2017-08-22 11:20:43+00:00,original_tweet,nwscorpus,589561485,77,12974,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DH1HyeBXUAEFwy-.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,1,Rain chances gradually increase through the weekend. Be sure to monitor the latest forecasts concerning the movemen… https://t.co/59OXuC0MaY,NWS Corpus Christi
62,899966054167965696,http://twitter.com/NHC_Atlantic/statuses/899966054167965696,2017-08-22 12:06:42+00:00,original_tweet,nhc_atlantic,299798272,0,265885,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DH1R6snXoAItAvi.jpg', 'http://pbs.twimg.com/media/DH1R8iEW0AIge6V.jpg']",,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,#Harvey is expected to become a tropical cyclone again on Wed or Thu.  Interests in NE Mexico &amp; Texas should monito… https://t.co/iSBSAhx9EW,NHC Atlantic Ops
63,899976085214986240,http://twitter.com/TTrogdon/statuses/899976085214986240,2017-08-22 12:46:34+00:00,original_tweet,ttrogdon,525249617,1025,2808,False,2012-03-15T10:38:49.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH1bO5lXsAEIMYl.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,1,There is now unanimous agreement from the GFS ensemble members of a tropical system directly impacting some portion… https://t.co/guGC32WuxX,Taylor Trogdon
64,899977100844814336,http://twitter.com/NWSBrownsville/statuses/899977100844814336,2017-08-22 12:50:36+00:00,original_tweet,nwsbrownsville,590190799,1179,7998,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DH1cUCQVwAAeo7e.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Continuing to monitor the remnants of Harvey currently over the Yucatan - expected to redevelop tonight in the Bay… https://t.co/Al9lRF7SHY,NWS Brownsville
65,899979703632703489,http://twitter.com/breakingweather/statuses/899979703632703489,2017-08-22 13:00:56+00:00,original_tweet,breakingweather,19071682,2013,846263,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DH1exSVU0AEvVet.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,1,Southern Texas &amp; northeastern Mexico should expect heavy rain &amp; rough surf later this week as Harvey approaches:… https://t.co/iFyoVxp0Lk,AccuWeather
66,899996855135862784,http://twitter.com/NWSSanAntonio/statuses/899996855135862784,2017-08-22 14:09:06+00:00,original_tweet,nwssanantonio,594749537,185,22841,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DH1uXZfUMAAMocV.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"Still Monitoring the remnants of T.S. Harvey down over the Yucatan. Still large amounts of uncertainty, but heavy r… https://t.co/ElNfFdpwML",NWS San Antonio
67,899997792546033667,http://twitter.com/HellerWeather/statuses/899997792546033667,2017-08-22 14:12:49+00:00,original_tweet,hellerweather,20010925,1213,17232,True,2009-02-03T22:46:30.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DH1vAb_V0AAGsaM.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Rain could be a bigger problem than wind if #Harvey tracks toward southeast Texas. GFS ensembles show 10-15” possib… https://t.co/tLqWuNbUTr,ABC13 Tim Heller
68,899999705773559808,http://twitter.com/KHOUweather/statuses/899999705773559808,2017-08-22 14:20:25+00:00,original_tweet,khouweather,18736115,339,13560,True,2009-01-07T20:14:32.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DH1w9jpUQAI23fE.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,1,Remnants of Harvey expected by computer models to restrengthen once it enters the Gulf; @BrooksKHOU has more here-&gt;… https://t.co/yDVHVPgDdx,KHOU Weather
69,900002144476164097,http://twitter.com/NWSFortWorth/statuses/900002144476164097,2017-08-22 14:30:07+00:00,original_tweet,nwsfortworth,589123768,176,83596,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DH1yYwTUIAEaMoL.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Lots of uncertainty still but we are monitoring a potential tropical system in the western Gulf Of Mexico late this… https://t.co/3j6JzPMzI5,NWS Fort Worth
70,900023221583396865,http://twitter.com/weatherchannel/statuses/900023221583396865,2017-08-22 15:53:52+00:00,original_tweet,weatherchannel,20998647,6333,2923668,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,"['http://pbs.twimg.com/media/DH2GWOMUIAA7oTH.jpg', 'http://pbs.twimg.com/media/DH2GWXDUMAAfUhd.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,2,"#Harvey is likely to reform, and poses a major #flood threat for the Texas/Louisiana Gulf Coast.… https://t.co/nPvUwb6wuR",The Weather Channel
71,900024805029588992,http://twitter.com/wunderground/statuses/900024805029588992,2017-08-22 16:00:09+00:00,original_tweet,wunderground,15740491,479,391265,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DH2HyidVwAEpepe.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,We aren't done yet with former TS Harvey: it's likely to redevelop in W Gulf and threaten Texas late this week.… https://t.co/PffGtmhVDt,Weather Underground
72,900028177271189504,http://twitter.com/NWSHouston/statuses/900028177271189504,2017-08-22 16:13:33+00:00,original_tweet,nwshouston,600958397,349,24392,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DH2Kn4DVwAAFQJT.jpg', 'http://pbs.twimg.com/media/DH2KorrVYAAAili.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,1,A tropical system is forecast to develop in the Gulf. Review your hurricane plan and keep up with the latest foreca… https://t.co/Pq7l3qznD1,NWS Houston
73,900035324792975360,http://twitter.com/TTrogdon/statuses/900035324792975360,2017-08-22 16:41:57+00:00,original_tweet,ttrogdon,525249617,1025,2808,False,2012-03-15T10:38:49.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH2RQhGXsAEFIa_.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,1,"With specific regard to this solution, let's not and say we did. Okay? Okay. https://t.co/TiwToCpqiP",Taylor Trogdon
74,900044963106488321,http://twitter.com/KHOUweather/statuses/900044963106488321,2017-08-22 17:20:15+00:00,original_tweet,khouweather,18736115,339,13566,True,2009-01-07T20:14:32.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DH2aH3EWAAAxaOn.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,We're tracking a possible tropical development in the Gulf of Mexico- could move inland on TX coast Friday… https://t.co/XM76n7DPau,KHOU Weather
75,900054420590923777,http://twitter.com/TxStormChasers/statuses/900054420590923777,2017-08-22 17:57:50+00:00,original_tweet,txstormchasers,27557391,101278,210564,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DH2ioKIUIAAZ4Kg.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,1,2PM from @NHC_Atlantic indicates potential of storm surge and tropical storm to hurricane force winds on the Texas… https://t.co/BA5o08nCGX,Texas Storm Chasers
76,900054906056441856,http://twitter.com/NHC_Atlantic/statuses/900054906056441856,2017-08-22 17:59:46+00:00,original_tweet,nhc_atlantic,299798272,0,265920,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH2jDQEXcAED8v4.jpg'],,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,3,"Key Messages on the remnants of #Harvey, which could bring multiple hazards to portions of the Texas coast as soon… https://t.co/Ose3qDLo3D",NHC Atlantic Ops
77,900055373595508737,http://twitter.com/NHC_Surge/statuses/900055373595508737,2017-08-22 18:01:37+00:00,original_tweet,nhc_surge,594911608,71,36117,True,2012-05-30T21:05:49.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH2jNiWXYAAXLoO.jpg'],,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,3,Interests along the TX coast should closely monitor #Harvey's remnants. Could pose a storm #surge threat if redevel… https://t.co/8i3bkG8qSI,NHC_Surge
78,900055530026172417,http://twitter.com/NWSNHC/statuses/900055530026172417,2017-08-22 18:02:15+00:00,original_tweet,nwsnhc,3308352436,61,61763,True,2015-06-04T15:24:03.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH2jnxsXYAA5oi6.jpg'],,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,3,"Key Messages on the remnants of #Harvey, which could bring multiple hazards to portions of the Texas coast as soon… https://t.co/8YEM7vnSR3",Natl Hurricane Ctr
79,900060734498930691,http://twitter.com/TWCBryan/statuses/900060734498930691,2017-08-22 18:22:56+00:00,original_tweet,twcbryan,349785521,41,7417,False,2011-08-06T17:57:17.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH2ocPuXoAADVnS.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,1,The models insist Ex-Harvey will redevelop and threaten coastal Texas and the Hill Country. Maybe  LA as well. More… https://t.co/nxCt0Id2YW,Bryan Norcross
80,900069988588978177,http://twitter.com/BillBishopKHOU/statuses/900069988588978177,2017-08-22 18:59:42+00:00,original_tweet,billbishopkhou,19720364,1770,8005,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DH2w3ChWAAMzK8o.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,What used to be Harvey...is expected to re-form over the SW Gulf of Mexico &amp; move in the general direction of the T… https://t.co/gYiJ4sw8C5,The Bishop
81,900074042727817216,http://twitter.com/HoustonOEM/statuses/900074042727817216,2017-08-22 19:15:49+00:00,original_tweet,houstonoem,138189751,443,19531,True,2010-04-28T21:48:46.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DH20W8DUQAADtNR.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,1,OEM is monitoring the potential for tropical weather later this week. Residents should start preparing:… https://t.co/RF6LOLrAmF,Houston OEM
82,900077004392996864,http://twitter.com/ReadyHarris/statuses/900077004392996864,2017-08-22 19:27:35+00:00,original_tweet,readyharris,151730349,262,19336,True,2010-06-04T03:17:33.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DH23LqOUwAACOof.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"TS #Harvey will likely reorganize &amp; strengthen. Please monitor the forecast, review severe weather plans:… https://t.co/oXU9UUk42j",Harris County OHSEM
83,900077346300063745,http://twitter.com/NWSWGRFC/statuses/900077346300063745,2017-08-22 19:28:56+00:00,original_tweet,nwswgrfc,595563520,70,1992,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DH23fb3XUAAs8sY.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,Inland flooding is a major impact from Tropical Systems. Please look over your family's Hurricane Plan.   #txflood… https://t.co/qer1WgQ7oN,NWSWGRFC
84,900081433858932737,http://twitter.com/NWSSanAntonio/statuses/900081433858932737,2017-08-22 19:45:11+00:00,original_tweet,nwssanantonio,594749537,185,22845,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DH27SYJXgAQCUx6.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"Tuesday afternoon update on remnants of #Harvey. Still some uncertainty, but forecast coming more into view w/ poss… https://t.co/sV7FxhSMld",NWS San Antonio
85,900085465277222912,http://twitter.com/NWSHouston/statuses/900085465277222912,2017-08-22 20:01:12+00:00,original_tweet,nwshouston,600958397,349,24460,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DH2-9GAXYAEhOI0.jpg'],,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,Here's the latest on the developing tropical cyclone. Now is the time to review your preparedness plans! #houwx… https://t.co/EloeJrTTpj,NWS Houston
