,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,text,user.name,id.trunc
57,57,57,57.0,898892512470761472,http://twitter.com/breakingweather/statuses/898892512470761472,2017-08-19 13:00:50+00:00,original_tweet,breakingweather,19071682,2013,844293,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHmB-cRUIAAkbwU.jpg'],,yes,no,no,Downpours will be enhanced across South Florida late Sat night into Sunday as a strong tropical wave approaches:… https://t.co/eDfJGjJ5V0,AccuWeather,
58,58,58,58.0,898919912932077568,http://twitter.com/GregPostel/statuses/898919912932077568,2017-08-19 14:49:43+00:00,original_tweet,gregpostel,872355266,682,41510,True,2012-10-10T19:14:44.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHmau3vXcAA6NHq.jpg'],,yes,yes,no,Arid surroundings apparently infiltrating #Harvey. Model soundings imply dewpoint depressions &gt;20C (RH&lt;20%) common… https://t.co/c07pEBWoBm,Greg Postel,
59,59,59,59.0,898924440469127168,http://twitter.com/WeatherNation/statuses/898924440469127168,2017-08-19 15:07:42+00:00,original_tweet,weathernation,25531732,3850,129068,True,2009-03-20T16:42:05.000Z,,photo,"['http://pbs.twimg.com/media/DHmfAjvV0AA41Jg.jpg', 'http://pbs.twimg.com/media/DHmfAjwV0AEsC88.jpg']",Aruba,yes,yes,yes,🌊 #TropicalStormHarvey is working its way through #Aruba this morning. Landfall still likely in Belize early next w… https://t.co/FHtbRFcPPJ,WeatherNation,
60,60,60,60.0,898960384475975680,http://twitter.com/breakingweather/statuses/898960384475975680,2017-08-19 17:30:32+00:00,original_tweet,breakingweather,19071682,2013,844395,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHm_tGaWsAE9HPg.jpg'],,yes,yes,yes,Harvey will continue to track toward Central America and may bring dangerous conditions early next wee:… https://t.co/MhMkGnwtbX,AccuWeather,
61,61,61,61.0,898961913320624128,http://twitter.com/wunderground/statuses/898961913320624128,2017-08-19 17:36:36+00:00,original_tweet,wunderground,15740491,479,390994,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DHnBGFxUMAAUsaf.jpg'],,yes,yes,yes,"Disheveled TS Harvey may not survive the weekend--but if it does, it could strengthen while approaching Honduras… https://t.co/ukGhsF2niA",Weather Underground,
62,62,62,62.0,898994625582682113,http://twitter.com/NWSWGRFC/statuses/898994625582682113,2017-08-19 19:46:35+00:00,original_tweet,nwswgrfc,595563520,70,1993,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DHnexvWU0AMapGv.jpg'],,yes,yes,yes,Tropical update from the National Hurricane Center...TS Harvey is not expected to impact WGRFC at this time.… https://t.co/SdE2ItivTA,NWSWGRFC,
63,63,63,63.0,898996052438548481,http://twitter.com/EricBlake12/statuses/898996052438548481,2017-08-19 19:52:16+00:00,original_tweet,ericblake12,912858588,3419,13563,True,2012-10-29T17:20:09.000Z,"Miramar, FL",photo,['http://pbs.twimg.com/media/DHngI-MU0AAnQl7.jpg'],,yes,no,no,"So with the MJO over the Atlantic basin, why are the low-level winds blowing out of the basin? Seems unusual &amp; out… https://t.co/rP26KkxDmc",Eric Blake 🌀,
64,64,64,64.0,899009357106622465,http://twitter.com/breakingweather/statuses/899009357106622465,2017-08-19 20:45:08+00:00,original_tweet,breakingweather,19071682,2013,844440,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHnsPpUXYAAdLfe.jpg'],,yes,yes,no,"Following the formation of Harvey, two additional tropical systems may form across the Atlantic Basin:… https://t.co/hk1fJDRbU0",AccuWeather,
65,65,65,65.0,899011350403395585,http://twitter.com/mattlanza/statuses/899011350403395585,2017-08-19 20:53:03+00:00,original_tweet,mattlanza,16752675,4136,10299,True,2008-10-15T02:25:36.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DHnt73gUMAAAOa8.mp4'],,yes,yes,no,"If you look hard enough, you might see Tropical Depression #Harvey trying to recapture the magic of a minimal tropi… https://t.co/W1z3v3PaN8",Matt Lanza,
66,66,66,66.0,899013696357322757,http://twitter.com/weatherchannel/statuses/899013696357322757,2017-08-19 21:02:22+00:00,original_tweet,weatherchannel,20998647,6333,2904800,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHnwKIcXsAQBr8p.jpg'],,yes,yes,yes,"#Harvey has weakened to a tropical depression, but it could rebound before reaching Central America early week:… https://t.co/a9JwP6XMzw",The Weather Channel,
67,67,67,67.0,899027685363535873,http://twitter.com/KerrinJeromin/statuses/899027685363535873,2017-08-19 21:57:57+00:00,original_tweet,kerrinjeromin,263685349,2133,3530,True,2011-03-10T14:52:01.000Z,"Denver, CO",photo,['http://pbs.twimg.com/media/DHn86OLUMAAzUgz.jpg'],,yes,yes,no,5 day probabilities have dropped for Atlantic #tropical outlook. But I never let my guard down nearing peak season… https://t.co/MFQdVz6AK6,Kerrin Jeromin,
68,68,68,68.0,899069754035458048,http://twitter.com/breakingweather/statuses/899069754035458048,2017-08-20 00:45:07+00:00,original_tweet,breakingweather,19071682,2013,844500,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHojLPBV0AE38a6.jpg'],,yes,yes,yes,Tropical Depression Harvey will track toward Central America and may bring dangerous conditions early next week:… https://t.co/7y0epqwV8C,AccuWeather,
69,69,69,69.0,899142303473860608,http://twitter.com/breakingweather/statuses/899142303473860608,2017-08-20 05:33:25+00:00,original_tweet,breakingweather,19071682,2013,844616,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHplKKSXkAAHGjP.jpg'],,yes,yes,yes,"Despite weakening to a tropical rainstorm, #Harvey will unleash hvy rainfall across Central America early this week… https://t.co/K1N5z3DPrg",AccuWeather,
70,70,70,70.0,899160802447560704,http://twitter.com/breakingweather/statuses/899160802447560704,2017-08-20 06:46:55+00:00,original_tweet,breakingweather,19071682,2013,844640,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHp1-7sXUAAP7xO.jpg'],,yes,no,no,Showers &amp; t-storms will be more widespread across the Florida Peninsula to close out the weekend:… https://t.co/phH6dncC8X,AccuWeather,
71,71,71,71.0,899260858701840385,http://twitter.com/GregPostel/statuses/899260858701840385,2017-08-20 13:24:30+00:00,original_tweet,gregpostel,872355266,682,41547,True,2012-10-10T19:14:44.000Z,"Atlanta, GA",animated_gif,['https://video.twimg.com/tweet_video/DHrQzi7XgAAR2lj.mp4'],,yes,yes,no,"Even w/ the night-to-day swings in thunderstorm coverage assumed, a reorganization may be underway.  #Harvey not do… https://t.co/sn30MBbWmL",Greg Postel,
72,72,72,72.0,899261631796056064,http://twitter.com/TWCBryan/statuses/899261631796056064,2017-08-20 13:27:35+00:00,original_tweet,twcbryan,349785521,41,7400,False,2011-08-06T17:57:17.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHrRgDyXYAE3NxF.jpg', 'http://pbs.twimg.com/media/DHrRi74WAAAaC99.jpg', 'http://pbs.twimg.com/media/DHrRk4rXkAAlqL8.jpg', 'http://pbs.twimg.com/media/DHrRmprXoAE1eCK.jpg']",,yes,no,no,"25 years ago this afternoon, Aug 20, 1992, RECON could not locate a center. #Andrew was weaker. Models conflicted.… https://t.co/pvX6kBQx5u",Bryan Norcross,
73,73,73,73.0,899262360526913536,http://twitter.com/TWCBryan/statuses/899262360526913536,2017-08-20 13:30:28+00:00,original_tweet,twcbryan,349785521,41,7400,False,2011-08-06T17:57:17.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DHrSVCqWsAA4FvW.jpg'],,yes,no,no,"Aug 20 was a Thursday in 1992. RECON could not close a center, but the NHC did not downgrade #Andrew. There were si… https://t.co/Jt3Rkf09HD",Bryan Norcross,
74,74,74,74.0,899282405005066240,http://twitter.com/breakingweather/statuses/899282405005066240,2017-08-20 14:50:07+00:00,original_tweet,breakingweather,19071682,2013,844869,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHrklGeXYAArTIc.jpg'],,yes,no,no,Moisture from #Gert will bring locally heavy rain to the northern &amp; western United Kingdom tonight through Tuesday:… https://t.co/PQbA9ZXyrN,AccuWeather,
75,75,75,75.0,899308086351077381,http://twitter.com/breakingweather/statuses/899308086351077381,2017-08-20 16:32:10+00:00,original_tweet,breakingweather,19071682,2013,844931,True,2009-01-16T15:43:35.000Z,"State College, PA",animated_gif,['https://video.twimg.com/tweet_video/DHr7783W0AElg-N.mp4'],,yes,yes,yes,"#Harvey showing signs of regeneration over western Caribbean Sea &amp; will produce heavy rainfall, t-storms this week.… https://t.co/19aCreWkDB",AccuWeather,
76,76,76,76.0,899308400403664896,http://twitter.com/wunderground/statuses/899308400403664896,2017-08-20 16:33:25+00:00,original_tweet,wunderground,15740491,479,391065,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DHr8OSMVoAAznrh.jpg'],,yes,yes,yes,Ex-Tropical Storm Harvey may reorganize over the coming week as it moves toward the Bay of Campeche… https://t.co/bA3o07UM3N,Weather Underground,
77,77,77,77.0,899337913246330880,http://twitter.com/ToddKimberlain/statuses/899337913246330880,2017-08-20 18:30:42+00:00,original_tweet,toddkimberlain,1365252164,44,586,False,2013-04-19T19:45:57.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DHsXC-zV0AAwFqY.jpg'],,yes,no,no,"Large-scale forcing moving out of the Atlantic basin, spelling a likely downturn in TCs the next 10-14 days.  #mjo… https://t.co/CIzvyWcmDk",Todd Kimberlain,
78,78,78,78.0,899338054250487808,http://twitter.com/ToddKimberlain/statuses/899338054250487808,2017-08-20 18:31:15+00:00,original_tweet,toddkimberlain,1365252164,44,586,False,2013-04-19T19:45:57.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHsXKkMUwAEB6Yt.jpg', 'http://pbs.twimg.com/media/DHsXKkaVwAAJcnn.jpg']","Miami, FL",yes,yes,no,"TCs/disturbances in the deep #tropics struggling so far this year, with the strongest storm this year far to the no… https://t.co/PYkmiSU8ft",Todd Kimberlain,
79,79,79,79.0,899350580434546689,http://twitter.com/EricBlake12/statuses/899350580434546689,2017-08-20 19:21:02+00:00,original_tweet,ericblake12,912858588,3420,13577,True,2012-10-29T17:20:09.000Z,"Miramar, FL",animated_gif,['https://video.twimg.com/tweet_video/DHsikB1VoAAd3VY.mp4'],,yes,no,no,Wow #Kenneth looks really good this afternoon with an eye poking out - yesterday morning this was only a weak tropi… https://t.co/R5i4KqDF8E,Eric Blake 🌀,
80,80,80,80.0,899363908439486466,http://twitter.com/JimCantore/statuses/899363908439486466,2017-08-20 20:13:59+00:00,original_tweet,jimcantore,21388284,2141,916345,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,animated_gif,['https://video.twimg.com/tweet_video/DHsuqyJUQAAtdYm.mp4'],,yes,no,no,#92L quietly going about its business drifting aimlessly toward the Southeast USA. Best we continue to keep our 👀 o… https://t.co/mUkcJOPPOB,Jim Cantore,
81,81,81,81.0,899370390191001600,http://twitter.com/breakingweather/statuses/899370390191001600,2017-08-20 20:39:45+00:00,original_tweet,breakingweather,19071682,2013,845007,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHs0mk0XYAA6TKu.jpg'],,yes,no,no,A tropical disturbance will sweep across Florida &amp; the Bahamas with enhanced downpours &amp; rough surf into the week:… https://t.co/hhGAtT2IPE,AccuWeather,
82,82,82,82.0,899371678161088512,http://twitter.com/NHC_Atlantic/statuses/899371678161088512,2017-08-20 20:44:52+00:00,original_tweet,nhc_atlantic,299798272,0,265798,True,2011-05-16T17:59:24.000Z,"Miami, FL",animated_gif,['https://video.twimg.com/tweet_video/DHs04QhWAAAJhyn.mp4'],,yes,yes,no,A @53rdWRS Hurricane Hunter plane finds that the remnants of #Harvey have not regenerated into a tropical cyclone:… https://t.co/JpkoIDHZGr,NHC Atlantic Ops,
83,83,83,83.0,899406164290654208,http://twitter.com/mattlanza/statuses/899406164290654208,2017-08-20 23:01:54+00:00,original_tweet,mattlanza,16752675,4138,10303,True,2008-10-15T02:25:36.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DHtU9_nUAAAdVU0.mp4'],,yes,no,no,"Some quick tropical musings. Invest #92L: If you don't have something nice to say, don't say anything at all. At le… https://t.co/4sPARQICdu",Matt Lanza,
84,84,84,84.0,899417045665804288,http://twitter.com/breakingweather/statuses/899417045665804288,2017-08-20 23:45:08+00:00,original_tweet,breakingweather,19071682,2013,845052,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHtfCS7XYAIQMNJ.jpg'],,yes,no,no,A tropical disturbance will sweep across Florida &amp; the Bahamas with enhanced downpours &amp; rough surf into the week:… https://t.co/7b9mE7aved,AccuWeather,
85,85,85,85.0,899425443455139840,http://twitter.com/NHC_Atlantic/statuses/899425443455139840,2017-08-21 00:18:30+00:00,original_tweet,nhc_atlantic,299798272,0,265819,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHtmDofXUAENF9C.jpg', 'http://pbs.twimg.com/media/DHtmEjwXoAICCFK.jpg']",,yes,yes,yes,#Harvey's remnants are likely to become a tropical cyclone again over the NW Caribbean Sea or Bay of Campeche… https://t.co/9XrYOTXQBd,NHC Atlantic Ops,
86,86,86,86.0,899426423680708608,http://twitter.com/NHC_Atlantic/statuses/899426423680708608,2017-08-21 00:22:24+00:00,original_tweet,nhc_atlantic,299798272,0,265820,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHtmw77XUAEXpzZ.jpg', 'http://pbs.twimg.com/media/DHtmxygXsAA9Fpn.jpg']",,yes,no,no,A low pressure trough has a medium chance of becoming a tropical cyclone near Florida or the adjacent waters #92L… https://t.co/t4LGpnAsz4,NHC Atlantic Ops,
87,87,87,87.0,899428882817970177,http://twitter.com/JimCantore/statuses/899428882817970177,2017-08-21 00:32:10+00:00,original_tweet,jimcantore,21388284,2141,916392,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,animated_gif,['https://video.twimg.com/tweet_video/DHtpwfxVwAADA57.mp4'],,yes,no,no,Couple of spinners with #92L heading northwest.  We'll see which one takes over.  Definitely could complicate model… https://t.co/R1yziEwRht,Jim Cantore,
88,88,88,88.0,899447235057926144,http://twitter.com/breakingweather/statuses/899447235057926144,2017-08-21 01:45:06+00:00,original_tweet,breakingweather,19071682,2013,845098,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHt6fjQXYAE9bwi.jpg'],,yes,yes,yes,Harvey showed signs of regeneration on Sunday &amp; may become a tropical depression or storm at any time into Tuesday:… https://t.co/rJlNQpUVtg,AccuWeather,
89,89,89,89.0,899463969366306816,http://twitter.com/EricBlake12/statuses/899463969366306816,2017-08-21 02:51:36+00:00,original_tweet,ericblake12,912858588,3420,13578,True,2012-10-29T17:20:09.000Z,"Miramar, FL",animated_gif,['https://video.twimg.com/tweet_video/DHuJsLIUIAERbWs.mp4'],,yes,no,no,The east Pacific has some of the most amazing rapid intensification cases- #Kenneth wasn't even a #hurricane 24h ag… https://t.co/oBAOEyF9Hp,Eric Blake 🌀,
90,90,90,90.0,899485856578318336,http://twitter.com/breakingweather/statuses/899485856578318336,2017-08-21 04:18:34+00:00,original_tweet,breakingweather,19071682,2013,845177,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHudnkmWsAAOr8q.jpg'],,yes,yes,no,"As #Harvey threatens Central America, Tropical Storms Irma and Jose could develop in the Atlantic:… https://t.co/BBPgWEroi7",AccuWeather,
91,91,91,91.0,899571710420287488,http://twitter.com/EricBlake12/statuses/899571710420287488,2017-08-21 09:59:43+00:00,original_tweet,ericblake12,912858588,3420,13583,True,2012-10-29T17:20:09.000Z,"Miramar, FL",animated_gif,['https://video.twimg.com/tweet_video/DHvrrucU0AAEPGn.mp4'],,yes,no,no,#Kenneth rapidly intensified from a 60 kt tropical storm to a 115 kt Category 4 #hurricane in 24 hours- mighty impr… https://t.co/TYEErJF8IW,Eric Blake 🌀,
92,92,92,92.0,899573097933754368,http://twitter.com/breakingweather/statuses/899573097933754368,2017-08-21 10:05:14+00:00,original_tweet,breakingweather,19071682,2013,845317,True,2009-01-16T15:43:35.000Z,"State College, PA",animated_gif,['https://video.twimg.com/tweet_video/DHvs9p9UwAE0obX.mp4'],,yes,yes,yes,#Harvey will continue to track toward Central America with gusty thunderstorms and rough seas into Tuesday:… https://t.co/vlIXCFXLVh,AccuWeather,
93,93,93,93.0,899609679067832321,http://twitter.com/breakingweather/statuses/899609679067832321,2017-08-21 12:30:36+00:00,original_tweet,breakingweather,19071682,2013,845415,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHwOPBkUwAAWI2C.jpg'],,yes,no,no,A tropical disturbance will bring enhanced downpours to Florida &amp; the Bahamas through midweek:… https://t.co/TMFvhQpK2j,AccuWeather,
94,94,94,94.0,899615983211556864,http://twitter.com/TWCBryan/statuses/899615983211556864,2017-08-21 12:55:39+00:00,original_tweet,twcbryan,349785521,41,7412,False,2011-08-06T17:57:17.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHwTquoW0AEhmq5.jpg', 'http://pbs.twimg.com/media/DHwTxKaWsAAAcUx.jpg', 'http://pbs.twimg.com/media/DHwT19rXgAI-_qE.jpg', 'http://pbs.twimg.com/media/DHwT4SvWAAAHK5N.jpg']",,yes,no,no,"25 years ago today, Aug 21, 1992, #Andrew was up to 60 mph. The NHC forecast kept if offshore and north of Miami. I… https://t.co/PUcVqXtaAD",Bryan Norcross,
95,95,95,95.0,899617193821908992,http://twitter.com/TWCBryan/statuses/899617193821908992,2017-08-21 13:00:27+00:00,original_tweet,twcbryan,349785521,41,7412,False,2011-08-06T17:57:17.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHwU6XEXYAAhhfc.jpg', 'http://pbs.twimg.com/media/DHwVB0xXgAAnyio.jpg']",,yes,no,no,"2/2 The best NHC model did not show a Miami threat. But the PM AVN (GFS) showed blocking high pressure across NC, w… https://t.co/jpzIFVtx4E",Bryan Norcross,
96,96,96,96.0,899629381924122625,http://twitter.com/NWSBrownsville/statuses/899629381924122625,2017-08-21 13:48:53+00:00,original_tweet,nwsbrownsville,590190799,1179,7986,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DHwfFziXcAARy2G.jpg'],,yes,yes,yes,We're monitoring the remnants of Harvey in the western Caribbean. Redevelopment possible in the Bay of Campeche on… https://t.co/mUr6Wbvkel,NWS Brownsville,
97,97,97,97.0,899635349739102208,http://twitter.com/NWSCorpus/statuses/899635349739102208,2017-08-21 14:12:36+00:00,original_tweet,nwscorpus,589561485,77,12956,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DHwlhpbV0AAFsg8.jpg'],,yes,yes,yes,NHC is watching the remnants of Harvey this morning. It's a good time to make sure you are prepared &amp; continue to c… https://t.co/sveQ3r8GGp,NWS Corpus Christi,
